ckpt,state,state_source,k,q_phi,qhat_A,qhat_B,qhat_pooled,se_A,se_B,traj_sd_pooled,n_rollouts,horizon,n_done,base_clipped_coords
WML,48,WML,0,50.825516,50.897871,51.152427,51.025149,1.637369,1.090049,3.802925,16,500,0.000,0
WML,48,WML,1,50.807663,52.108213,50.900558,51.504386,0.185121,0.854480,1.800749,16,500,0.000,0
WML,48,WML,2,50.824776,47.032102,51.897083,49.464593,5.012523,0.294371,10.021799,16,500,0.000,1
WML,48,WML,3,50.822239,43.916700,9.432163,26.674431,7.584780,41.869723,84.123116,16,500,0.000,1
WML,48,WML,4,50.186409,51.595175,51.257646,51.426411,0.264734,0.463386,1.045788,16,500,0.000,0
WML,48,WML,5,50.788048,52.086976,52.511483,52.299229,0.371590,0.176802,0.824772,16,500,0.000,0
WML,48,WML,6,50.817329,51.874180,51.599968,51.737074,0.409052,0.386475,1.096516,16,500,0.000,1
WML,48,WML,7,50.828568,48.335152,44.689683,46.512418,2.937033,5.795038,12.693412,16,500,0.000,1
WML,48,WML,8,50.825294,51.429708,51.735612,51.582660,1.107509,0.732716,2.570699,16,500,0.000,0
WML,48,WML,9,50.819969,50.089181,28.797861,39.443521,1.972813,21.694074,43.502240,16,500,0.000,1
WML,48,WML,10,50.829636,51.604487,51.318192,51.461340,0.333628,0.859988,1.788436,16,500,0.000,2
WML,48,WML,11,50.804810,38.283592,52.162303,45.222948,13.281550,0.497930,26.661751,16,500,0.000,1
WML,48,WML,12,50.825573,50.126866,52.387356,51.257111,1.288330,0.312361,2.814860,16,500,0.000,1
WML,48,WML,13,50.795383,51.030460,52.279413,51.654936,1.204420,0.326707,2.496024,16,500,0.000,2
WML,48,WML,14,50.818611,51.335802,52.394634,51.865218,1.174496,0.256352,2.386256,16,500,0.000,0
WML,48,WML,15,50.826122,48.730857,42.241561,45.486209,3.552854,8.354849,17.859293,16,500,0.000,2
WML,49,WML,0,46.155193,46.447775,40.164715,43.306245,0.423867,6.659825,13.295993,16,500,0.000,2
WML,49,WML,1,46.224701,46.350619,46.171154,46.260886,0.377172,0.401783,1.068812,16,500,0.000,3
WML,49,WML,2,46.228523,37.628623,46.881479,42.255051,6.238536,0.107919,12.968157,16,500,0.000,4
WML,49,WML,3,46.124676,46.426798,31.029420,38.728109,0.594770,11.602593,23.814359,16,500,0.000,4
WML,49,WML,4,45.850365,33.610926,46.537916,40.074421,9.443618,0.208163,19.433721,16,500,0.000,4
WML,49,WML,5,45.947384,44.955104,44.964554,44.959829,0.804314,1.311001,2.971828,16,500,0.000,5
WML,49,WML,6,46.040146,35.965794,44.556398,40.261096,7.168823,1.298846,14.759447,16,500,0.000,4
WML,49,WML,7,46.131676,44.592679,32.219631,38.406155,1.515781,13.539624,27.088785,16,500,0.000,5
WML,49,WML,8,46.077824,46.475749,46.982642,46.729196,0.315593,0.254438,0.825859,16,500,0.000,5
WML,49,WML,9,46.218189,26.719893,15.776350,21.248121,14.156790,30.046176,64.424394,16,500,0.000,5
WML,49,WML,10,46.074146,46.158424,40.065431,43.111928,0.152532,6.948163,13.792054,16,500,0.000,3
WML,49,WML,11,46.176334,43.972081,46.407375,45.189728,2.059506,0.476711,4.273768,16,500,0.000,3
WML,49,WML,12,46.115311,-28.389180,43.517239,7.564029,62.568568,1.188949,126.488876,16,500,0.000,4
WML,49,WML,13,46.129143,47.015559,46.434943,46.725251,0.404652,0.364896,1.094668,16,500,0.000,4
WML,49,WML,14,45.929111,45.636560,45.319892,45.478226,0.261861,1.285271,2.539667,16,500,0.000,3
WML,49,WML,15,46.084244,47.200181,30.506359,38.853270,0.163003,13.058322,26.664996,16,500,0.000,3
WML,50,WML,0,2.789887,-36.570941,8.920126,-13.825408,13.330783,4.479263,35.919418,16,500,0.000,4
WML,50,WML,1,2.516362,-11.430956,-45.681931,-28.556444,9.340908,24.381322,53.458892,16,500,0.000,5
WML,50,WML,2,6.744221,-0.415972,1.813188,0.698608,8.538108,9.949458,25.358460,16,500,0.000,5
WML,50,WML,3,3.544594,-39.385649,-40.482944,-39.934297,19.162877,16.921882,49.399400,16,500,0.000,4
WML,50,WML,4,4.352918,-25.200473,-37.393466,-31.296969,11.407491,20.293974,45.420514,16,500,0.000,5
WML,50,WML,5,6.904162,-5.549796,10.437110,2.443657,9.499915,4.104188,21.632566,16,500,0.000,4
WML,50,WML,6,2.529351,-41.010937,-5.676576,-23.343756,25.131329,15.323917,59.728726,16,500,0.000,6
WML,50,WML,7,2.533793,-2.725769,-6.660680,-4.693224,7.995330,14.098510,31.382328,16,500,0.000,5
WML,50,WML,8,2.629987,-20.236554,10.821678,-4.707438,15.840902,4.326279,35.551750,16,500,0.000,6
WML,50,WML,9,2.848744,-5.986309,-18.765189,-12.375749,12.736401,11.269294,33.515292,16,500,0.000,5
WML,50,WML,10,4.404241,-12.466118,-7.340664,-9.903391,7.518334,7.091089,20.143451,16,500,0.000,6
WML,50,WML,11,3.427774,-40.253881,-6.261756,-23.257818,20.752430,11.454947,49.049018,16,500,0.000,6
WML,50,WML,12,7.665081,-4.885429,-28.927982,-16.906705,9.976722,15.178344,37.226814,16,500,0.000,3
WML,50,WML,13,4.149247,-13.993241,3.153842,-5.419699,17.546985,4.667948,36.183357,16,500,0.000,4
WML,50,WML,14,1.818309,-20.423458,-26.954053,-23.688755,15.853799,16.525896,44.376941,16,500,0.000,6
WML,50,WML,15,4.603165,-14.235549,-23.064970,-18.650259,11.805106,7.833380,27.751621,16,500,0.000,5
WML,51,WML,0,41.544151,32.687559,44.476995,38.582277,9.235984,1.851159,19.191758,16,500,0.000,1
WML,51,WML,1,39.854660,-4.982641,2.342289,-1.320176,30.558193,22.530058,73.454472,16,500,0.000,3
WML,51,WML,2,43.031746,38.502578,45.439234,41.970906,5.131584,2.346367,11.475859,16,500,0.000,3
WML,51,WML,3,42.403381,44.258284,46.304493,45.281389,3.503315,1.330136,7.317225,16,500,0.000,2
WML,51,WML,4,42.542290,46.875820,25.463832,36.169826,0.639772,12.860734,27.226371,16,500,0.000,3
WML,51,WML,5,38.912121,14.293328,40.714134,27.503731,24.437556,3.959003,49.741221,16,500,0.000,1
WML,51,WML,6,42.200035,47.187065,40.255097,43.721081,0.649860,4.638692,9.732544,16,500,0.000,2
WML,51,WML,7,42.140587,42.393081,42.732853,42.562967,4.201176,3.423891,10.473284,16,500,0.000,2
WML,51,WML,8,40.289677,26.105104,42.054405,34.079755,14.191138,5.924594,30.833874,16,500,0.000,1
WML,51,WML,9,44.157188,47.120228,35.022221,41.071224,0.689264,13.120336,26.143288,16,500,0.000,2
WML,51,WML,10,42.241962,46.934441,8.016353,27.475397,0.419535,38.809033,77.636858,16,500,0.000,3
WML,51,WML,11,42.772171,46.350131,7.479576,26.914854,0.798855,32.810140,66.515017,16,500,0.000,3
WML,51,WML,12,40.519333,43.596102,44.887005,44.241554,1.886438,1.137931,4.308625,16,500,0.000,2
WML,51,WML,13,42.361012,46.901811,40.077295,43.489553,0.860794,6.690918,13.502642,16,500,0.000,2
WML,51,WML,14,41.712883,-21.726904,46.339965,12.306530,69.262373,1.761795,138.408499,16,500,0.000,1
WML,51,WML,15,42.626968,14.030047,29.677287,21.853667,32.125330,16.444898,70.198647,16,500,0.000,2
WML,52,WML,0,54.440277,56.167994,53.053206,54.610600,0.333409,2.253517,4.686290,16,500,0.000,0
WML,52,WML,1,54.441631,54.648477,41.354448,48.001463,1.513804,12.777686,25.791901,16,500,0.000,0
WML,52,WML,2,54.459969,56.334473,46.301560,51.318016,0.522944,8.051754,16.428580,16,500,0.000,0
WML,52,WML,3,54.515556,56.040949,55.303872,55.672410,0.405694,0.848827,1.857209,16,500,0.000,0
WML,52,WML,4,54.431290,36.488884,55.992733,46.240808,17.089467,0.415557,34.531207,16,500,0.000,0
WML,52,WML,5,54.388920,56.254097,53.801526,55.027811,0.689543,1.476604,3.393983,16,500,0.000,0
WML,52,WML,6,54.508438,32.146172,43.562881,37.854527,20.065071,12.693972,46.253669,16,500,0.000,0
WML,52,WML,7,54.513119,56.648118,55.647294,56.147706,0.335714,0.456009,1.210038,16,500,0.000,0
WML,52,WML,8,54.477936,41.141283,55.193522,48.167403,10.215634,0.707673,21.074504,16,500,0.000,0
WML,52,WML,9,54.532314,52.618005,47.121181,49.869593,2.905689,8.139777,16.939116,16,500,0.000,0
WML,52,WML,10,54.474648,44.327596,53.289160,48.808378,11.757159,2.598712,23.721084,16,500,0.000,0
WML,52,WML,11,54.522263,54.254246,56.398094,55.326170,2.076476,0.271522,4.195006,16,500,0.000,0
WML,52,WML,12,54.449303,54.181745,56.348520,55.265132,1.722136,0.275375,3.550666,16,500,0.000,0
WML,52,WML,13,54.514198,54.651280,53.107338,53.879309,1.396939,2.690606,5.911682,16,500,0.000,0
WML,52,WML,14,54.483543,56.347640,55.696681,56.022161,0.315207,0.843262,1.771627,16,500,0.000,0
WML,52,WML,15,54.509907,56.490571,51.105980,53.798275,0.217321,5.286983,10.595416,16,500,0.000,0
WML,53,WML,0,49.781227,38.205655,40.979116,39.592386,13.197512,9.975294,31.996765,16,500,0.000,0
WML,53,WML,1,49.779358,49.591916,50.402847,49.997381,1.322270,0.421546,2.714062,16,500,0.000,0
WML,53,WML,2,49.781181,47.132459,41.357311,44.244885,2.246201,9.926071,19.888789,16,500,0.000,0
WML,53,WML,3,49.782364,43.577422,44.764720,44.171071,7.113962,6.226908,18.277633,16,500,0.000,0
WML,53,WML,4,49.782494,50.798174,51.452619,51.125396,0.288983,0.197821,0.756364,16,500,0.000,0
WML,53,WML,5,49.791660,50.551808,50.752984,50.652396,0.597225,0.258480,1.261673,16,500,0.000,0
WML,53,WML,6,49.778347,51.212293,51.234069,51.223181,0.399211,0.237290,0.897395,16,500,0.000,0
WML,53,WML,7,49.775398,49.736405,50.827551,50.281978,1.242388,0.110560,2.475001,16,500,0.000,0
WML,53,WML,8,49.792763,48.589090,50.979221,49.784155,1.063341,0.295734,2.463973,16,500,0.000,0
WML,53,WML,9,49.796112,41.506698,-3.289029,19.108834,9.142030,51.371642,103.438702,16,500,0.000,0
WML,53,WML,10,49.782639,28.117619,50.911427,39.514523,22.478086,0.418818,45.005820,16,500,0.000,0
WML,53,WML,11,49.784412,44.866312,50.664374,47.765343,5.803987,0.880524,11.731209,16,500,0.000,0
WML,53,WML,12,49.793861,49.765638,51.196774,50.481206,0.632884,0.203032,1.481697,16,500,0.000,0
WML,53,WML,13,49.800617,50.684680,50.967628,50.826154,0.479064,0.265606,1.068426,16,500,0.000,0
WML,53,WML,14,49.784615,51.073780,49.063515,50.068647,0.144642,1.371300,2.859397,16,500,0.000,0
WML,53,WML,15,49.787865,50.938877,49.052833,49.995855,0.344606,1.509128,3.145548,16,500,0.000,0
WML,54,WML,0,6.432165,3.827790,-17.001885,-6.587048,6.142511,16.484403,35.651645,16,500,0.000,4
WML,54,WML,1,4.454071,-1.702711,-1.152919,-1.427815,13.443643,6.364889,28.741186,16,500,0.000,6
WML,54,WML,2,6.378863,-8.005999,0.813714,-3.596142,7.446293,5.654452,18.630933,16,500,0.000,2
WML,54,WML,3,2.693513,-11.160426,10.776734,-0.191846,13.513396,2.718294,28.942485,16,500,0.000,5
WML,54,WML,4,6.549304,2.906691,2.168596,2.537643,6.603900,3.889717,14.813727,16,500,0.000,4
WML,54,WML,5,1.616714,3.486796,-32.137353,-14.325279,6.343733,24.761885,52.704444,16,500,0.000,5
WML,54,WML,6,4.485507,-7.934422,-16.545931,-12.240177,13.465362,17.139395,42.348416,16,500,0.000,4
WML,54,WML,7,5.833471,5.612439,-7.911011,-1.149286,5.543767,10.559622,24.078921,16,500,0.000,6
WML,54,WML,8,7.247611,12.106854,-5.818690,3.144082,1.877146,12.209653,25.600600,16,500,0.000,5
WML,54,WML,9,2.582172,-7.873291,-18.877344,-13.375317,11.091866,17.527794,40.479235,16,500,0.000,4
WML,54,WML,10,5.992048,-11.375795,4.638727,-3.368534,11.400695,7.690548,27.828764,16,500,0.000,5
WML,54,WML,11,7.407682,3.644208,0.927232,2.285720,4.939596,6.825205,16.339273,16,500,0.000,5
WML,54,WML,12,1.617270,2.457269,-2.263641,0.096814,8.165075,8.905339,23.471493,16,500,0.000,6
WML,54,WML,13,2.695024,7.481049,-16.308711,-4.413831,4.473257,19.248389,40.110181,16,500,0.000,4
WML,54,WML,14,2.430920,-8.266780,-15.811949,-12.039365,5.949693,14.543729,30.610648,16,500,0.000,6
WML,54,WML,15,2.577362,1.867536,12.192607,7.030071,9.967840,2.645975,20.627706,16,500,0.000,5
WML,55,WML,0,0.398247,-79.181389,-122.564017,-100.872703,21.385606,39.672202,89.917356,16,500,0.000,4
WML,55,WML,1,0.396354,-71.044070,-101.728954,-86.386512,12.629019,33.569568,71.089192,16,500,0.000,3
WML,55,WML,2,0.401676,-94.954272,-112.363655,-103.658963,29.036690,31.900056,83.830762,16,500,0.000,5
WML,55,WML,3,0.398902,-112.457551,-99.633228,-106.045390,33.803694,32.110291,90.328453,16,500,0.000,6
WML,55,WML,4,0.398933,-41.438537,-76.192860,-58.815698,8.817125,34.330590,70.798303,16,500,0.000,4
WML,55,WML,5,0.395212,-151.969046,-109.810942,-130.889994,50.407470,37.326512,123.132283,16,500,0.000,3
WML,55,WML,6,0.396749,-107.910321,-126.184626,-117.047473,38.105674,51.821367,124.642316,16,500,0.000,4
WML,55,WML,7,0.398825,-121.195818,-74.717805,-97.956812,23.988012,20.020610,64.967067,16,500,0.000,4
WML,55,WML,8,0.399607,-110.398551,-61.743285,-86.070918,44.116015,16.347765,94.312877,16,500,0.000,4
WML,55,WML,9,0.403068,-136.482677,-80.637871,-108.560274,51.176265,13.672061,106.334989,16,500,0.000,5
WML,55,WML,10,0.403789,-157.503334,-68.591152,-113.047243,45.933304,21.883390,108.502402,16,500,0.000,5
WML,55,WML,11,0.381178,-66.890378,-24.056720,-45.473549,9.290971,1.470981,28.628774,16,500,0.000,5
WML,55,WML,12,0.403456,-127.041716,-134.991989,-131.016853,48.904608,24.644151,105.891938,16,500,0.000,3
WML,55,WML,13,0.396703,-138.246259,-109.840039,-124.043149,42.591962,43.744807,118.877506,16,500,0.000,4
WML,55,WML,14,0.403817,-123.271234,-47.055004,-85.163119,47.229829,13.455028,102.726351,16,500,0.000,6
WML,55,WML,15,0.403813,-122.120399,-82.272816,-102.196608,42.580068,16.302825,90.467895,16,500,0.000,6
WML,56,WML,0,52.940895,51.848783,54.787063,53.317923,2.138828,0.374862,4.461538,16,500,0.000,1
WML,56,WML,1,52.967117,40.164262,54.491054,47.327658,12.721420,0.392654,25.680596,16,500,0.000,2
WML,56,WML,2,52.939606,51.528401,52.545672,52.037037,2.696602,1.854849,6.345700,16,500,0.000,1
WML,56,WML,3,52.958889,51.003923,46.672633,48.838278,3.098903,7.031174,15.014026,16,500,0.000,1
WML,56,WML,4,52.971462,38.563588,55.073456,46.818522,9.812487,0.169474,20.790808,16,500,0.000,2
WML,56,WML,5,52.971138,44.693393,46.438533,45.565963,9.191407,8.029724,23.599229,16,500,0.000,2
WML,56,WML,6,52.974297,51.161239,54.215520,52.688380,2.635403,0.372262,5.379061,16,500,0.000,2
WML,56,WML,7,52.971794,51.070956,47.486069,49.278512,3.269840,5.792005,12.984093,16,500,0.000,2
WML,56,WML,8,52.965561,5.733796,52.265957,28.999876,47.414263,2.203376,94.807571,16,500,0.000,1
WML,56,WML,9,52.965122,52.040204,54.648757,53.344480,1.647706,0.248149,3.490013,16,500,0.000,2
WML,56,WML,10,52.959831,40.225506,54.616801,47.421154,13.557835,0.433192,27.242835,16,500,0.000,2
WML,56,WML,11,52.925346,53.329978,42.530432,47.930205,1.297390,11.805238,23.615172,16,500,0.000,1
WML,56,WML,12,52.957085,45.574607,45.433787,45.504197,5.672019,8.744722,20.139562,16,500,0.000,2
WML,56,WML,13,52.975220,53.512731,52.751452,53.132091,0.955867,1.805605,3.966998,16,500,0.000,2
WML,56,WML,14,52.947449,51.574614,54.057723,52.816169,2.670892,0.316471,5.352614,16,500,0.000,2
WML,56,WML,15,52.860901,53.430481,52.455239,52.942860,0.657426,0.954467,2.295278,16,500,0.000,1
WML,57,WML,0,39.237740,-108.538213,-105.567779,-107.052996,32.557500,26.306628,80.890438,16,500,0.000,4
WML,57,WML,1,35.020798,-74.622087,-75.253078,-74.937583,13.683974,30.247293,64.146699,16,500,0.000,3
WML,57,WML,2,39.123344,-69.353377,-96.984413,-83.168895,18.608825,50.537157,105.030244,16,500,0.000,4
WML,57,WML,3,18.937620,-75.265735,-76.439317,-75.852526,17.040885,26.779379,61.333523,16,500,0.000,5
WML,57,WML,4,35.795235,-74.982931,-125.657670,-100.320300,23.957467,52.087594,113.826789,16,500,0.000,4
WML,57,WML,5,25.148041,-132.152255,-74.154864,-103.153559,28.404604,20.212338,73.717911,16,500,0.000,2
WML,57,WML,6,35.204388,-59.303994,-107.221358,-83.262676,25.215057,14.229332,61.170572,16,500,0.000,2
WML,57,WML,7,33.145798,-92.524827,-143.078782,-117.801804,37.997926,43.591456,114.743199,16,500,0.000,2
WML,57,WML,8,36.782921,-32.315207,-48.289376,-40.302292,10.728914,32.230603,66.151489,16,500,0.000,3
WML,57,WML,9,39.229584,-83.444474,-69.913054,-76.678764,26.187030,27.405098,73.572274,16,500,0.000,2
WML,57,WML,10,28.407513,-43.169099,-86.950569,-65.059834,20.776713,11.081010,50.804896,16,500,0.000,2
WML,57,WML,11,17.114407,-36.178623,-80.447398,-58.313011,22.815347,17.172342,59.723219,16,500,0.000,4
WML,57,WML,12,38.339096,-65.782412,-40.473032,-53.127722,28.126708,32.610811,84.229273,16,500,0.000,1
WML,57,WML,13,38.975487,-40.470122,-105.491458,-72.980790,33.131285,46.988179,116.052596,16,500,0.000,3
WML,57,WML,14,30.994652,-51.198031,-42.555051,-46.876541,16.412487,18.294880,47.698257,16,500,0.000,1
WML,57,WML,15,33.586525,-93.684656,-161.693768,-127.689212,23.109790,70.574521,147.722980,16,500,0.000,2
WML,58,WML,0,44.225677,39.162882,28.937837,34.050360,1.993375,13.527558,26.942450,16,500,0.000,2
WML,58,WML,1,44.126263,23.991756,21.649918,22.820837,16.173979,17.258522,45.717517,16,500,0.000,2
WML,58,WML,2,44.170586,40.382051,38.674936,39.528493,1.704974,1.743164,4.793107,16,500,0.000,1
WML,58,WML,3,43.737144,40.469440,37.437704,38.953572,1.550690,3.113379,6.900438,16,500,0.000,2
WML,58,WML,4,42.484001,22.820844,6.692069,14.756457,15.415896,17.751957,46.185375,16,500,0.000,3
WML,58,WML,5,43.377373,5.724845,25.304763,15.514804,11.577863,15.634848,38.926628,16,500,0.000,2
WML,58,WML,6,43.433266,23.015461,10.464466,16.739964,11.488957,17.961380,41.703812,16,500,0.000,2
WML,58,WML,7,42.881927,39.861186,25.317945,32.589565,1.945178,13.883689,28.109658,16,500,0.000,2
WML,58,WML,8,43.058960,38.012017,38.715764,38.363891,2.414837,2.237230,6.370936,16,500,0.000,2
WML,58,WML,9,43.879135,25.654280,42.027553,33.840917,9.255520,1.203973,19.917717,16,500,0.000,2
WML,58,WML,10,42.865349,40.548316,41.429913,40.989115,1.807294,1.619572,4.711057,16,500,0.000,2
WML,58,WML,11,44.387955,11.087841,42.102478,26.595159,19.970343,1.010580,41.823789,16,500,0.000,2
WML,58,WML,12,43.944145,9.085159,29.055725,19.070442,16.593323,13.364399,42.439167,16,500,0.000,2
WML,58,WML,13,42.958355,22.677567,37.897165,30.287366,14.902242,3.013390,30.409818,16,500,0.000,3
WML,58,WML,14,44.313931,25.327458,34.218865,29.773162,13.702028,4.358758,28.158967,16,500,0.000,2
WML,58,WML,15,43.067284,32.975319,24.947348,28.961333,7.620974,6.438851,19.717884,16,500,0.000,2
WML,59,WML,0,33.076088,33.096524,25.752198,29.424361,1.670015,8.435789,17.043160,16,500,0.000,4
WML,59,WML,1,33.276047,26.060171,28.410788,27.235479,9.479813,6.197843,21.917707,16,500,0.000,4
WML,59,WML,2,32.497368,32.387791,33.781725,33.084758,2.257932,0.864988,4.727043,16,500,0.000,3
WML,59,WML,3,33.543617,34.516211,32.239327,33.377769,0.488715,3.069743,6.120010,16,500,0.000,4
WML,59,WML,4,33.790394,33.751697,30.814193,32.282945,0.906948,2.630834,5.586716,16,500,0.000,3
WML,59,WML,5,32.971737,32.365778,33.150561,32.758170,1.642930,1.091513,3.832651,16,500,0.000,3
WML,59,WML,6,33.329262,34.394454,36.108012,35.251233,0.883264,0.627613,2.272915,16,500,0.000,3
WML,59,WML,7,32.835091,34.193206,30.101750,32.147478,0.801001,2.264553,5.099470,16,500,0.000,4
WML,59,WML,8,32.863762,31.831743,22.895396,27.363569,1.775017,6.772204,14.292622,16,500,0.000,5
WML,59,WML,9,32.572746,34.262240,34.298074,34.280157,0.806445,0.578330,1.917550,16,500,0.000,3
WML,59,WML,10,32.121941,33.212115,33.431825,33.321970,1.184187,1.128322,3.162447,16,500,0.000,3
WML,59,WML,11,33.750877,33.002522,30.534684,31.768603,0.629503,1.848826,3.983040,16,500,0.000,4
WML,59,WML,12,32.433346,12.825331,27.165737,19.995534,15.379704,6.969346,33.455030,16,500,0.000,2
WML,59,WML,13,33.673775,35.401442,31.813191,33.607317,0.642505,2.616200,5.525165,16,500,0.000,4
WML,59,WML,14,33.064026,32.129797,22.000951,27.065374,4.262213,9.744263,21.205241,16,500,0.000,4
WML,59,WML,15,33.118767,35.000178,34.803783,34.901981,0.566776,0.745186,1.811820,16,500,0.000,3
WML,60,WML,0,45.239616,42.766653,44.749467,43.758060,2.238927,0.476229,4.539773,16,500,0.000,2
WML,60,WML,1,44.809021,46.303528,45.904450,46.103989,0.257445,0.305033,0.798296,16,500,0.000,3
WML,60,WML,2,44.789871,45.980417,45.218175,45.599296,0.427222,0.602995,1.481145,16,500,0.000,4
WML,60,WML,3,45.072357,45.809688,44.017845,44.913766,0.358396,2.051658,4.129219,16,500,0.000,3
WML,60,WML,4,45.161358,39.556954,45.495223,42.526088,3.956092,0.419129,8.275776,16,500,0.000,2
WML,60,WML,5,44.896816,39.398099,46.437951,42.918025,5.871460,0.219210,11.920502,16,500,0.000,2
WML,60,WML,6,44.924618,46.455176,44.317896,45.386536,0.313184,2.081761,4.214685,16,500,0.000,2
WML,60,WML,7,44.885563,38.345357,44.862007,41.603682,7.015268,0.553716,14.007188,16,500,0.000,0
WML,60,WML,8,44.789597,43.699454,46.160308,44.929881,1.425416,0.228334,3.065118,16,500,0.000,3
WML,60,WML,9,44.910542,-71.739901,45.793205,-12.973348,118.208524,0.151655,236.327414,16,500,0.000,2
WML,60,WML,10,44.822838,46.373445,30.234691,38.304068,0.334570,15.590449,31.261887,16,500,0.000,4
WML,60,WML,11,45.106155,20.953233,45.910330,33.431781,19.275884,0.340873,39.416814,16,500,0.000,1
WML,60,WML,12,44.971657,45.726332,31.681167,38.703749,0.390346,15.255681,30.365337,16,500,0.000,1
WML,60,WML,13,45.244965,45.775108,44.576139,45.175623,0.383358,0.778266,1.786974,16,500,0.000,0
WML,60,WML,14,45.260044,44.680321,41.853136,43.266728,0.579839,2.046294,4.361113,16,500,0.000,3
WML,60,WML,15,45.251225,41.539398,45.384667,43.462033,2.292161,0.494261,4.946710,16,500,0.000,3
WML,61,WML,0,48.308475,48.881314,39.909297,44.395305,0.615926,8.892322,17.835063,16,500,0.000,1
